6.5916,36.5548,30.43,0.8132,35.6568,1009.9556,2.7328,7.99664,0.0068,0.194,22,2,0
0,37.0012,27.874,0.7048,31.18,1017.9948,7.9024,9.99700000000001,0.00464,0.2516,25,11,0
8.3652,37.6548,21.5708,0.5204,36.2264,1011.6636,2.7616,9.99700000000001,0,0,31,1,0
3.7004,47.7664,39.7388,0.742,47.7664,1015.5288,1.6944,9.99700000000001,0,0,12,12,0
6.9308,37.824,34.9232,0.8916,36.9664,1017.7096,2.7364,7.02084,0.00688,0.274,11,1,0
8.166,22.924,12.6356,0.6492,20.0752,1019.0016,3.2612,9.99700000000001,0,0,21,1,0
3.194,27.1296,22.3068,0.8248,26.6204,1009.786,1.3252,5.63816,0.00104,0.0604,1,2,0
5.1456,35.652,32.16,0.8704,35.1684,1016.5772,1.9108,9.69064000000001,0.00064,0.0608,24,11,0
7.7172,33.52,25.586,0.73,31.4984,1007.0924,2.8788,9.85080000000001,0.00072,0.0644,17,1,0
7.634,46.1612,40.9736,0.8288,43.1192,1011.1868,6.9596,8.36816,0.00024,0.0244,29,12,0
6.8728,14.562,1.32,0.5632,5.8788,1030.9644,6.5524,9.92416,0,0,12,1,0
2.3364,29.7564,24.5548,0.814,29.2748,1019.8644,1.1612,7.36028,0,0,17,1,0
4.0344,20.9888,16.044,0.8132,20.0276,1010.3824,1.88,4.54028,0.00128,0.0468,12,1,0
3.9612,14.6956,6.3648,0.6964,13.416,1015.8916,1.6564,9.99700000000001,0,0,15,12,0
12.4368,22.6664,13.5704,0.6772,15.8936,1017.1068,5.2784,9.96496000000001,0,0,10,1,0
7.9692,26.8984,20.3056,0.7596,22.6064,1011.38,4.0616,9.98700000000001,0,0,22,12,0
6.4484,28.992,21.2616,0.7304,26.9476,1024.1712,2.43,9.28676000000001,0,0,11,12,0
6.2108,17.236,7.6916,0.6672,9.5836,1027.7232,6.1556,8.4794,0,0,19,2,0
9.644,24.8628,14.0036,0.6372,19.4552,1006.794,5.3908,9.99700000000001,0,0,12,2,0
9.3432,48.1636,43.1916,0.8408,47.3116,1001.5624,3.6756,6.79076,0.00484,0.2944,25,12,0
1.9348,14.8048,7.458,0.7264,14.8048,1023.1256,0.636,9.83452,0,0,15,1,0
7.1416,40.2968,32.5636,0.7416,38.7272,1019.8196,4.1764,9.72332,0.00004,0.0012,27,2,0
5.5804,31.0948,17.45,0.5792,30.52,1031.7096,2.1268,9.99700000000001,0,0,27,1,0
3.214,82.6484,68.0904,0.6428,85.712,1015.7164,3.126,9.8156,0,0,1,7,0
2.5944,76.9664,66.3652,0.7168,78.6376,1014.7212,1.0348,9.76676,0,0,20,7,0
7.9976,64.9372,52.4552,0.658,64.9372,1014.676,2.7416,9.99700000000001,0.00044,0.04,5,8,0
1.4936,56.8276,48.6624,0.7672,56.8276,1025.6896,0.4328,8.45144,0,0,23,9,0
2.2276,67.8848,56.6316,0.7016,67.9292,1011.5816,0.9584,9.78996,0,0,16,6,0
8.3764,53.7524,38.8304,0.5704,53.688,1020.8808,3.5312,9.93612000000001,0.0008,0.0604,30,4,0
2.0272,69.5728,58.2132,0.7044,69.6532,1019.968,1.968,9.5784,0,0,30,7,0
0.844,61.0188,56.4252,0.8572,61.0392,1021.5752,0.49,6.02308,0,0,8,9,0
3.5876,58.0044,47.526,0.6904,58.0044,1023.8392,2.2668,9.8288,0,0,10,11,0
5.5472,82.1936,69.432,0.6692,86.12,1007.2184,2.224,9.7196,0.00044,0.0092,20,7,0
5.6748,70.43,59.9296,0.7128,70.6352,1021.2596,5.4352,9.96548,0,0,26,8,0
4.7044,67.2176,58.6392,0.746,67.5248,1023.0392,4.3492,9.87452,0.00004,0.0004,31,8,0
4.3108,66.7976,62.358,0.8624,67.234,1007.9356,1.8516,8.51244,0.027,0.396,12,6,0
7.936,67.7252,49.4064,0.5472,67.7252,1006.774,3.9156,9.6444,0.00184,0.0932,6,5,0
2.7708,71.4824,65.6472,0.8308,72.3652,1022.8044,2.44,9.1804,0,0,15,9,0
4.2288,35.6936,26.3108,0.6984,33.6016,1019.374,4.0092,9.5132,0,0,26,10,0
1.9932,70.5692,57.4268,0.6624,70.6328,1014.0876,0.7024,9.85388000000001,0,0,7,6,0
10.4528,48.2796,44.7312,0.8756,47.5136,1012.238,3.9092,8.23268,0.04492,0.6376,23,10,0
6.3104,49.9264,23.1228,0.3904,49.9264,1028.4644,2.4668,9.99700000000001,0,0,16,4,0
5.2368,36.57,35.0564,0.9432,32.7908,998.8144,5.0108,6.85672,0.02332,0.7392,27,11,2
6.002,27.4124,22.3912,0.82,24.8288,1005.8896,2.8312,5.08176,0.00012,0.0188,13,2,2
5.9464,23.0388,19.5872,0.8664,19.2232,1009.2288,3.7176,3.5612,0.01976,0.2788,13,2,2
13.5892,11.2904,3.4376,0.7044,1.092,1000.1816,6.4932,6.02664,0.00004,0.0028,5,1,2
4.2908,11.5864,5.076,0.7544,5.8784,1022.3604,3.6116,5.05056,0.00236,0.1552,28,2,2
1.6956,25.4416,21.0156,0.8324,25.4416,1018.1132,0.8432,7.62168,0.00012,0.0076,12,2,2
4.9196,20.4596,11.252,0.7072,15.698,1010.5356,4.2064,6.43068,0.00508,0.1292,30,1,2
12.2384,4.3796,-13.0256,0.44,-9.54,1019.6008,9.2784,9.10516,0,0,31,1,2
1.0388,25.9,22.7212,0.8768,25.7504,1028.126,0.4448,1.9274,0,0,17,1,2
12.1468,18.7244,14.5696,0.8372,11.3624,996.7412,5.2296,4.59356,0.0002,0.0196,15,3,2
0.7188,33.2916,30.28,0.8892,33.2916,1016.4552,0.3156,3.68476,0.00912,0.3872,18,1,2
5.536,31.3748,27.9184,0.872,30.778,1021.1148,2.3084,2.95372,0.00116,0.076,8,3,2
2.8332,35.1624,31.0864,0.8536,35.0592,1013.458,1.2968,7.63968,0.0006,0.06,16,1,2
5.5908,19.208,14.8368,0.8296,17.9688,995.7356,2.3484,4.57648,0.00368,0.1104,13,3,2
8.0548,0.714,-10.7872,0.5848,-3.196,1023.9944,3.0724,9.8448,0,0,8,1,2
2.8132,30.1944,23.7232,0.774,30.0876,1009.4084,1.1616,6.15204,0.0004,0.0476,12,12,2
4.668,38.1188,34.7616,0.8776,35.1744,1006.5192,4.3724,5.479,0.0384,0.8848,24,1,1
6.1628,21.4344,7.9396,0.5968,19.2164,1022.3572,2.7004,5.82484,0.00036,0.0332,14,3,1
2.8132,30.1944,23.7232,0.774,30.0876,1009.4084,1.1616,6.15204,0.0004,0.0476,12,12,1
4.668,38.1188,34.7616,0.8776,35.1744,1006.5192,4.3724,5.479,0.0384,0.8848,24,1,1
3.9956,29.7976,24.806,0.8264,29.7976,1018.4052,1.6412,5.73328,0.00028,0.0136,12,12,1
