windGust0,windGust1,windGust2,windGust3,windGust4,windGust5,windGust6,windGust7,windGust8,windGust9,windGust10,windGust11,windGust12,windGust13,windGust14,windGust15,windGust16,windGust17,windGust18,windGust19,windGust20,windGust21,windGust22,windGust23,windGust24,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,temperature12,temperature13,temperature14,temperature15,temperature16,temperature17,temperature18,temperature19,temperature20,temperature21,temperature22,temperature23,temperature24,dewPoint0,dewPoint1,dewPoint2,dewPoint3,dewPoint4,dewPoint5,dewPoint6,dewPoint7,dewPoint8,dewPoint9,dewPoint10,dewPoint11,dewPoint12,dewPoint13,dewPoint14,dewPoint15,dewPoint16,dewPoint17,dewPoint18,dewPoint19,dewPoint20,dewPoint21,dewPoint22,dewPoint23,dewPoint24,humidity0,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,humidity9,humidity10,humidity11,humidity12,humidity13,humidity14,humidity15,humidity16,humidity17,humidity18,humidity19,humidity20,humidity21,humidity22,humidity23,humidity24,apparentTemperature0,apparentTemperature1,apparentTemperature2,apparentTemperature3,apparentTemperature4,apparentTemperature5,apparentTemperature6,apparentTemperature7,apparentTemperature8,apparentTemperature9,apparentTemperature10,apparentTemperature11,apparentTemperature12,apparentTemperature13,apparentTemperature14,apparentTemperature15,apparentTemperature16,apparentTemperature17,apparentTemperature18,apparentTemperature19,apparentTemperature20,apparentTemperature21,apparentTemperature22,apparentTemperature23,apparentTemperature24,pressure0,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6,pressure7,pressure8,pressure9,pressure10,pressure11,pressure12,pressure13,pressure14,pressure15,pressure16,pressure17,pressure18,pressure19,pressure20,pressure21,pressure22,pressure23,pressure24,windSpeed0,windSpeed1,windSpeed2,windSpeed3,windSpeed4,windSpeed5,windSpeed6,windSpeed7,windSpeed8,windSpeed9,windSpeed10,windSpeed11,windSpeed12,windSpeed13,windSpeed14,windSpeed15,windSpeed16,windSpeed17,windSpeed18,windSpeed19,windSpeed20,windSpeed21,windSpeed22,windSpeed23,windSpeed24,visibility0,visibility1,visibility2,visibility3,visibility4,visibility5,visibility6,visibility7,visibility8,visibility9,visibility10,visibility11,visibility12,visibility13,visibility14,visibility15,visibility16,visibility17,visibility18,visibility19,visibility20,visibility21,visibility22,visibility23,visibility24,precipIntensity0,precipIntensity1,precipIntensity2,precipIntensity3,precipIntensity4,precipIntensity5,precipIntensity6,precipIntensity7,precipIntensity8,precipIntensity9,precipIntensity10,precipIntensity11,precipIntensity12,precipIntensity13,precipIntensity14,precipIntensity15,precipIntensity16,precipIntensity17,precipIntensity18,precipIntensity19,precipIntensity20,precipIntensity21,precipIntensity22,precipIntensity23,precipIntensity24,precipProbability0,precipProbability1,precipProbability2,precipProbability3,precipProbability4,precipProbability5,precipProbability6,precipProbability7,precipProbability8,precipProbability9,precipProbability10,precipProbability11,precipProbability12,precipProbability13,precipProbability14,precipProbability15,precipProbability16,precipProbability17,precipProbability18,precipProbability19,precipProbability20,precipProbability21,precipProbability22,precipProbability23,precipProbability24,day,month,outcome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.72,38.44,37.46,35.97,34.2,32.38,30.69,29.22,28,26.98,26.11,25.33,24.65,24.11,23.84,23.97,24.63,25.87,27.68,29.9,32.32,34.64,36.57,37.86,38.39,23.03,22.87,22.73,22.66,22.63,22.64,22.62,22.54,22.36,22.06,21.68,21.27,20.9,20.63,20.54,20.64,20.92,21.34,21.81,22.26,22.62,22.84,22.91,22.86,22.72,0.53,0.53,0.55,0.58,0.62,0.67,0.72,0.76,0.79,0.81,0.83,0.84,0.85,0.86,0.87,0.87,0.86,0.83,0.78,0.73,0.67,0.62,0.57,0.54,0.53,32.29,32.09,31.17,29.75,28.09,26.41,24.88,23.54,22.39,21.39,20.51,19.73,19.07,18.57,18.32,18.38,18.85,19.8,21.29,23.25,25.53,27.84,29.85,31.26,31.89,1017.61,1017.36,1017.31,1017.44,1017.7,1018.04,1018.35,1018.58,1018.68,1018.66,1018.55,1018.41,1018.33,1018.34,1018.47,1018.71,1019.01,1019.27,1019.44,1019.45,1019.27,1018.92,1018.47,1018,1017.61,9.47,9.18,8.62,7.89,7.1,6.36,5.74,5.29,4.99,4.79,4.66,4.55,4.42,4.32,4.27,4.34,4.6,5.08,5.77,6.62,7.53,8.38,9.04,9.42,9.47,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.22,11,12,0
4.24,3.49,1.76,0.88,0.31,0.21,0.6,0.45,0.45,1.02,0.8,1.31,1.04,0.85,1.21,0.81,0.58,0.63,0.51,1.17,3.23,3.87,4.16,3.13,2.67,44.66,44.47,42.75,38.35,34.14,31.99,30.83,30.02,29.08,28.67,28.34,27.73,27.3,26.59,25.78,25.02,24.09,23.18,24.62,29.23,33.84,37.81,41.4,44.06,45.73,31.29,31.11,30.64,29.21,28.07,27.11,26.74,26.34,25.83,25.48,25.46,25.08,24.78,24.29,23.28,22.32,21.25,20.45,22.16,26.68,29.16,29.3,29.68,29.1,28.67,0.59,0.59,0.62,0.69,0.78,0.82,0.85,0.86,0.87,0.88,0.89,0.9,0.9,0.91,0.9,0.89,0.89,0.89,0.9,0.9,0.83,0.71,0.63,0.55,0.51,44.66,44.47,42.75,38.35,34.14,31.99,30.83,30.02,29.08,28.67,28.34,27.73,27.3,26.59,25.78,25.02,24.09,23.18,24.62,29.23,33.84,37.81,41.4,44.06,45.73,1037.39,1037.39,1037.63,1037.62,1038.15,1038.55,1038.66,1038.88,1039.36,1039.57,1039.81,1039.61,1039.37,1039.13,1039.09,1039.68,1040.21,1040.69,1040.89,1040.86,1040.44,1039.97,1038.96,1038.3,1037.91,1.95,0.69,0.42,0.04,0,0.02,0,0,0,0.01,0.1,0.02,0.09,0.43,0.05,0,0,0,0,0.27,0.46,0.44,0.64,0.84,0.66,9.997,9.997,9.997,9.997,9.997,9.576,9.997,8.996,8.802,7.736,8.442,8.996,7.002,7.213,7.995,7.445,7.995,7.868,7.002,7.002,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0
8.81,6.32,3.43,3.91,5.35,12.02,8.22,5.86,3.8,4.74,8.86,6.31,8.58,6.14,11.49,11.92,8.37,10.47,10.35,13.8,15.58,17.09,17.81,14.62,14.6,46.81,47.87,45.73,44.08,43.79,43.79,41.86,41.09,39.98,38.18,37.79,36.66,36.35,35.71,35.85,34.7,33.37,32.64,32.82,34.63,35.83,36.53,36.19,35.96,35.26,36.76,36.39,35.71,35.23,35.82,36.77,36.54,35.68,34.26,32.52,31.68,30.16,29.75,29.31,28.96,28.9,27.26,26.96,26.38,26.45,23.06,22.5,21.34,20.22,19.28,0.68,0.64,0.68,0.71,0.73,0.76,0.81,0.81,0.8,0.8,0.78,0.77,0.77,0.77,0.76,0.79,0.78,0.79,0.77,0.72,0.59,0.56,0.54,0.52,0.52,45.62,47.87,45.73,44.08,43.79,41.4,40.38,39.55,39.98,38.18,34.48,36.66,32.89,35.71,31.86,30.72,29.64,28.52,28.45,29.28,30.33,30.66,30.64,30.7,30.25,1004.27,1003.5,1003.3,1003.1,1003.2,1004.29,1004.39,1004.6,1004.5,1004.39,1004.9,1004.29,1005.79,1006.27,1006.31,1006,1006.91,1007.7,1008.7,1009.51,1010.5,1010.9,1010.8,1011.11,1011.29,3.48,2.7,1.41,1.4,2.45,4.36,3.07,3.04,1.61,2.55,4.3,2.05,4.22,2.15,4.7,4.47,4.02,4.28,4.57,6.12,6.66,7.49,6.85,6.35,5.83,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.687,9.032,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0.002,0.003,0.001,0.001,0.003,0.003,0.01,0.004,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.22,0.43,0.49,0.71,0.46,0.24,0,0.38,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0
4.84,4.14,3.23,2.04,0.83,0.31,0.29,0.45,0.2,0.4,1.59,1.34,1.82,1.22,2.16,4.18,5.69,7.84,9.47,10.19,13.45,11.55,13.65,11.11,10.29,25.85,27.5,27.99,26.12,21.64,17.84,15.37,13.31,11.9,11.53,13.37,15.07,16.36,17.56,18.61,20.68,24.28,25.95,29.25,31.32,33.46,35.1,36.23,38.14,39.33,5.04,5.06,4.68,3.83,5.96,4.69,4.78,3.92,3.64,4.02,5.54,6.83,7.55,8.19,9.24,11.45,13.09,16.8,22.12,28.19,30.37,32.19,33.06,34.33,35.29,0.4,0.38,0.36,0.38,0.5,0.56,0.62,0.66,0.69,0.71,0.7,0.69,0.68,0.66,0.66,0.67,0.62,0.68,0.74,0.88,0.88,0.89,0.88,0.86,0.85,25.85,27.5,27.99,26.12,21.64,17.84,15.37,13.31,11.9,11.53,13.37,15.07,16.36,17.56,18.61,20.68,24.28,25.95,29.25,28.2,30.1,31.95,32.4,35.24,36.72,1030.57,1030.54,1029.52,1029.01,1029.09,1028.68,1028.42,1028.11,1027.59,1026.59,1025.93,1024.51,1023.39,1022.7,1021.16,1020.67,1019.05,1017.89,1017.25,1015.91,1013.98,1011.79,1010.91,1009.21,1007.73,0.79,0.67,0.7,0.22,0.08,0,0.02,0,0.01,0,0.15,0.13,0.16,0.07,0.81,1.08,1.23,2.07,2.53,3.26,3.7,3.73,4.59,3.94,3.82,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,7.276,5.827,9.997,8.494,9.997,9.997,9.997,0,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.002,0.001,0.002,0.002,0,0.31,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.25,0.23,0.24,0.32,0.35,11,2,0
4.91,5.12,3.42,2.53,1.63,1.77,1.44,2.39,3.23,3.78,4.91,5.04,5.74,5.57,3.81,4.64,4.12,3.46,1.55,2.29,2.3,2.3,4.52,5.48,6.43,33.92,34.05,34.13,33.79,33.42,33.16,33.1,32.54,31.93,31.3,30.62,30.18,30.04,29.9,29.74,29.43,29.04,28.86,28.94,30.29,31.92,33.74,34.84,35.53,36.21,31.47,31.76,31.85,31.69,31.46,31.28,31.04,30.71,30.13,29.19,28.5,27.96,27.51,27.02,26.47,26.06,25.53,25.32,25.81,27.02,28.46,29.74,30.48,31.12,31.65,0.91,0.91,0.91,0.92,0.92,0.93,0.92,0.93,0.93,0.92,0.92,0.91,0.9,0.89,0.87,0.87,0.87,0.86,0.88,0.88,0.87,0.85,0.84,0.84,0.83,33.92,34.05,34.13,33.79,33.42,33.16,33.1,32.54,31.93,31.3,30.62,30.18,30.04,29.9,29.74,29.43,29.04,28.86,28.94,30.29,31.92,33.74,34.84,35.53,36.21,997.5,997.4,997.5,998,998.6,998.8,999,999.21,999.3,999.1,998.7,999,999.8,1000.5,1000.6,1001.2,1001.71,1002.4,1003.2,1003.7,1003.9,1003.6,1002.8,1001.71,1002.3,1.86,2.21,1.05,1.01,0.8,0.85,0.71,0.82,1.44,1.63,2.1,2.78,2.74,2.44,1.87,1.66,1.46,1.19,0.77,0.86,0.89,0.98,1.7,2.23,2.91,5.376,4.25,6.06,4.136,5.045,3.149,2.42,3.364,2.246,3.349,5.964,7.751,9.997,9.07,9.997,9.997,9.997,9.997,9.997,9.687,9.997,9.997,9.997,9.997,9.997,0.006,0.012,0.019,0.021,0.021,0.013,0.008,0.004,0.003,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0.007,0.013,0.6,0.79,0.82,0.87,0.78,0.74,0.6,0.43,0.35,0.32,0.25,0,0,0,0,0,0,0,0,0,0,0,0.26,0.39,0.46,25,1,0
7.26,6.56,5.34,3.03,3.33,4.19,3.23,1.23,2.7,0.49,0.12,1.05,1.18,1.29,1.82,1.27,2.3,3.62,4.38,5.76,12.28,12.71,13.47,14.4,12.11,23.78,23.71,22.88,20.44,18.89,17.62,16.21,15.21,14.32,13.61,12.84,12.65,13.11,14.24,15.6,16.62,18.11,19.23,20.43,22.46,25.66,29.79,32.58,34.6,36.46,12.72,12.01,11.76,11.23,10.64,10.23,9.32,8.85,8.53,8.23,8.5,8.17,8.98,9.99,10.79,11.87,13.45,13.92,14.68,15.98,17.29,18.87,20.28,21.34,22.2,0.62,0.6,0.62,0.67,0.7,0.72,0.74,0.75,0.77,0.79,0.82,0.82,0.83,0.83,0.81,0.81,0.82,0.79,0.78,0.76,0.7,0.63,0.6,0.58,0.56,19.65,23.71,22.88,20.44,18.89,17.62,16.21,15.21,14.32,13.61,12.84,12.65,13.11,14.24,15.6,16.62,18.11,19.23,20.43,22.46,20.97,25.22,28.28,29.01,32.57,1031.79,1031.9,1032.23,1032.9,1032.74,1032.02,1032.79,1032.89,1032.62,1032.65,1031.92,1030.88,1030.19,1029.36,1028.49,1027.81,1026.95,1026.19,1025.4,1024.65,1023.69,1022.17,1020.07,1018.19,1016.93,3.24,2.87,2.46,1.69,1.29,1.84,1.82,0.5,0.68,0.06,0.05,0.09,0.22,0.41,0.32,0.24,0.27,1.22,1.11,1.67,3.83,4.27,4.45,6.44,4.7,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,6.088,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,0
4.86,6.01,5.43,2.5,3.28,3.91,6.09,5.19,5.81,3.73,3.42,2.27,1.79,1.87,2.54,2.23,2.37,1.71,0.85,2.13,4.37,5.44,6.51,6.99,6.35,14.7,15.72,16.05,15.16,14.78,15.94,16.83,16.73,15.59,14.78,13.59,12.82,11.69,10.54,10.23,9.99,9.09,7.74,5.97,8.73,13.53,17.33,19.31,21.1,22.26,5.32,5.52,5.86,5.79,6.36,6.68,6.5,6.31,5.56,5.26,4.79,4.58,3.5,2.84,2.61,2.44,1.57,0.94,0.04,1.81,4.17,4.31,4.36,4.81,4.5,0.66,0.64,0.64,0.66,0.69,0.66,0.63,0.63,0.64,0.65,0.67,0.69,0.69,0.7,0.71,0.71,0.71,0.73,0.76,0.73,0.66,0.56,0.52,0.49,0.46,14.7,15.72,16.05,15.16,14.78,15.94,11.84,16.73,15.59,14.78,13.59,12.82,11.69,10.54,10.23,9.99,9.09,7.74,5.97,8.73,13.53,17.33,19.31,21.1,22.26,1024.42,1024.1,1023.6,1023.19,1023.52,1023.69,1023.6,1023.1,1023.56,1023.51,1024.01,1024.01,1024.11,1024.15,1025.04,1024.52,1025.59,1025.76,1025.9,1025.8,1026,1025.23,1024.1,1022.68,1022.48,2.39,2.41,1.97,0.75,1.45,2.22,3.18,2.11,2.78,1.62,1.5,1.37,0.68,0.89,0.97,0.91,0.94,0.63,0.08,0.9,1.65,2.13,2.76,2.53,2.52,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1.1,1.19,1.58,0.91,0.6,0.68,1.08,1.7,2.2,2.14,2.44,1.52,0.92,1.47,2.15,2.74,3.27,2.25,1.48,1.24,1.4,2.38,2.42,2,1.53,31.74,31.52,30.78,30.22,29.31,28.97,28.25,27.6,26.44,25.29,24.27,22.71,21.72,21.66,21.79,21.58,21.43,21.21,21.84,22.84,23.56,24.34,25.22,25.62,26.13,23.83,23.8,23.82,23.77,23.69,23.67,23.35,22.82,21.65,20.75,19.99,18.77,18.48,18.25,18.35,18.21,17.99,17.93,18.41,19.21,20.17,21.04,21.99,22.44,23.01,0.72,0.73,0.75,0.77,0.79,0.8,0.82,0.82,0.82,0.83,0.83,0.85,0.87,0.86,0.86,0.87,0.86,0.87,0.86,0.86,0.87,0.87,0.87,0.88,0.88,31.74,31.52,30.78,30.22,29.31,28.97,28.25,27.6,26.44,25.29,24.27,22.71,21.72,21.66,21.79,21.58,21.43,21.21,21.84,22.84,23.56,24.34,25.22,25.62,26.13,1013.59,1014.02,1014.99,1016.29,1017.49,1018.3,1018.8,1019.81,1020.06,1020.99,1021.12,1021.12,1021.28,1020.99,1020.99,1020.09,1020.29,1020.01,1019.42,1018.99,1018.12,1016.88,1014.99,1013.09,1011.11,0.13,0.76,0.69,0.57,0.41,0.29,0.54,0.65,0.74,1.04,1.14,0.94,0.4,0.54,1.08,1.49,1.73,0.83,0.68,0.85,0.95,1.32,1.06,1.2,1.05,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.696,9.696,9.997,9.459,9.459,9.137,9.352,9.352,9.395,9.339,3.029,0.62,0.838,0.5,0.361,0.339,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,12,2,0
2.47,4.68,5.88,6.58,9.19,10.52,10.35,9.97,10.88,9.45,9.3,15.41,21.32,21.62,21.74,18.34,17.22,16.65,15.89,20.93,20.59,20.15,20.42,18.77,18.99,34.42,34.67,35.37,35.77,36.61,37.31,38.24,39.2,39.68,40.64,41.75,42.33,40.77,37.14,34,32.47,30.69,29.71,28.51,27.56,27.5,27.41,27.11,26.9,26.42,32.1,32.84,33.59,34.26,34.88,35.5,36.46,37.5,37.79,38.67,39.45,37.28,29.57,26.25,23.18,21.7,20.63,18.97,16.9,15.64,14.94,13.82,12.05,9.68,8.73,0.91,0.93,0.93,0.94,0.93,0.93,0.93,0.94,0.93,0.93,0.91,0.82,0.64,0.64,0.64,0.64,0.66,0.64,0.61,0.6,0.59,0.56,0.53,0.48,0.47,34.42,34.67,35.37,35.77,34.34,34.32,35.35,35.76,36.78,37.88,39.01,38.35,35.65,30.77,27.68,26.32,23.48,23.06,21.12,20.26,19.08,18.95,18.37,18.87,18.65,1005.27,1003.81,1002.88,1001.59,1000.17,999.61,998.72,997.15,995.92,994.54,995.43,997.17,999.98,1001.94,1004.1,1005.13,1006.83,1007.63,1008.61,1010.18,1011.53,1012.84,1013.84,1014.31,1015.22,0.97,1.03,2,2.63,3.15,3.89,3.94,4.72,4.18,4.2,4.39,6.3,7.77,8.62,7.35,6.63,7.65,6.56,7.23,6.85,8.43,8.47,8.81,7.65,7.16,2.861,1.799,3.002,5.658,6.034,7.446,6.598,5.874,5.323,7.002,7.002,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0.033,0.037,0.051,0.016,0.002,0,0,0,0,0,0.001,0.002,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.47,0.67,0.54,0.27,0,0,0,0,0,0.27,0.34,0.45,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
6.04,5.15,3.86,0.6,0.53,0.63,0.59,1.1,1.06,1.44,1.44,1.3,1.66,1.82,1.75,1.22,1.51,1.8,2.79,3.23,4.21,6.22,7.1,8.44,7.83,35.82,35.94,34.9,33.01,30.96,30.71,31.6,31.89,32.25,32.12,32.08,32.45,32.83,32.9,32.87,32.55,32.28,32.51,33.1,34.42,37.55,41.01,44.3,46.35,47.79,21.95,22.16,22.65,22.42,22.37,23.37,23.91,24.45,24.26,24.04,24.26,24.72,24.77,24.51,24.16,24.1,24.05,24.22,24.83,25.47,26.2,27.81,28.69,29.46,29.13,0.57,0.57,0.61,0.65,0.7,0.74,0.73,0.74,0.72,0.72,0.73,0.73,0.72,0.71,0.7,0.71,0.71,0.71,0.71,0.69,0.63,0.59,0.54,0.52,0.48,35.82,35.94,34.9,33.01,30.96,30.71,31.6,31.89,32.25,32.12,32.08,32.45,32.83,32.9,32.87,32.55,32.28,32.51,33.1,34.42,37.55,41.01,42.43,45,46.76,1017.1,1016.71,1016.6,1016.19,1016.19,1016.19,1016.09,1015.99,1015.99,1015.62,1015.72,1015.52,1015.62,1015.42,1015.42,1015.52,1015.62,1015.82,1015.92,1016.4,1016.5,1015.92,1014.51,1013.41,1012.6,2.67,2.05,1.34,0.23,0.29,0.26,0.09,0.5,0.41,0.72,0.7,0.53,0.83,0.9,0.73,0.52,0.41,0.81,1.45,1.41,2.21,2.96,3.83,3.58,3.46,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0
5.28,3.93,2.71,0.37,0.51,0.9,0.68,0.61,0.86,0.97,1.13,0.65,0.82,0.74,0.75,0.45,0.32,0.62,0.48,0.6,1.32,1.48,2.21,2.51,2.99,32.22,33.76,32.91,28.98,25.83,23.49,21.44,19.43,18.18,16.77,15.7,14.73,13.79,13.57,13.48,13.09,13.03,13.28,13.03,15.69,21.5,27.28,32.12,35.03,36.74,10.96,11.01,10.54,12.22,11.89,11.7,11.58,10.94,10.75,10.18,9.94,9.53,9.15,9.23,9.03,9.02,9.1,9.18,9.23,11.74,14.91,15.58,15.77,15.46,14.6,0.41,0.38,0.39,0.49,0.55,0.6,0.65,0.69,0.72,0.75,0.78,0.79,0.81,0.82,0.82,0.83,0.84,0.83,0.84,0.84,0.75,0.61,0.5,0.44,0.4,32.22,33.76,32.91,28.98,25.83,23.49,21.44,19.43,18.18,16.77,15.7,14.73,13.79,13.57,13.48,13.09,13.03,13.28,13.03,15.69,21.5,27.28,32.12,35.03,36.74,1030.51,1029.58,1029.53,1029.21,1029.42,1029.31,1029.31,1029.42,1029.53,1029.42,1029.21,1028.42,1028.31,1028,1027.9,1027.9,1028.21,1028.42,1028.42,1028.68,1028.42,1028,1026.89,1025.62,1024.61,1.88,1.5,1.26,0.09,0.01,0.08,0.07,0,0.25,0.22,1.13,0,0.82,0,0,0,0.21,0.04,0.05,0.08,0.16,0.14,0.44,0.47,0.41,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
3.9,2.66,3.37,1.01,1.86,1.27,1.58,1.61,1.71,1.64,1.68,2.62,2.49,2.71,2.56,2.26,0.27,0.91,0.83,3.63,2.17,5.38,2.16,4.67,5.97,28.85,29.56,29.84,29.78,29.29,29.65,29.25,29.22,29.68,28.79,26.58,27.64,27.08,26.67,25.7,25.62,25.25,23.63,24.01,27.86,30.7,33.07,34.92,38.19,39.65,20.88,22.51,23,23.44,23.87,24.42,25.03,24.62,26.15,24.51,24.77,25.28,24.84,24.87,24.01,24.19,24.15,23.51,23.2,25.34,27.85,28.67,29.82,30.56,31.09,0.72,0.75,0.75,0.77,0.8,0.81,0.84,0.83,0.87,0.84,0.93,0.91,0.91,0.93,0.93,0.94,0.95,1,0.97,0.9,0.89,0.84,0.81,0.74,0.71,28.85,29.56,26.35,29.78,29.29,29.65,29.25,29.22,29.68,28.79,26.58,27.64,27.08,26.67,25.7,25.62,25.25,23.63,24.01,23.75,30.7,28,34.92,34.62,35.36,1022.05,1021.96,1022.94,1023.41,1023.19,1023.94,1024.01,1023.7,1023.83,1024.72,1024.57,1024.94,1025.64,1025.71,1025.48,1025.77,1025.77,1026.54,1026.99,1027.1,1027.31,1026.22,1024.91,1024.04,1023.26,2.95,2.47,3.37,1.01,1.59,1.27,1.58,1.61,1.71,1.64,1.68,2.62,2.49,2.71,2.56,2.26,0.27,0.91,0.83,3.63,2.17,5.38,2.16,4.67,5.97,10,10,10,10,10,10,9.522,9.34,9.807,9.605,9.621,9.256,9.11,8.839,9.021,8.79,9.049,9.068,9.043,5.771,9.708,9.631,9.89,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,0
1.45,1.71,1.61,1.42,1.15,2.22,3.45,4.13,3.3,3.78,4.87,4.77,3.8,3.66,2.56,3.07,2.6,2.44,0.96,3.64,3.33,3.39,5.37,11.78,11.83,40.1,39.28,37.85,35.93,35,34.35,35.22,35.72,35.9,35.93,36.58,36.84,36.61,36.3,36.54,36.52,37.12,36.52,36.78,37.32,38.04,38.42,39.62,41.23,40.66,31.01,30.82,31.06,30.85,30.8,30.59,31.14,31.35,31.61,31.93,32.26,32.74,33.29,33.35,33.64,33.55,33.93,33.82,33.87,34.89,35.44,36.03,36.44,36.2,35.26,0.7,0.71,0.76,0.82,0.84,0.86,0.85,0.84,0.84,0.85,0.84,0.85,0.88,0.89,0.89,0.89,0.88,0.9,0.89,0.91,0.9,0.91,0.88,0.82,0.81,40.1,39.28,37.85,35.93,35,34.35,35.22,35.72,35.9,35.93,36.58,36.84,36.61,36.3,36.54,36.52,37.12,36.52,36.78,37.32,38.04,38.42,39.62,37.74,36.58,1018.09,1017.03,1016.67,1016.57,1016.05,1014.96,1014.42,1013.88,1013.09,1012.99,1012.46,1011.73,1011.37,1011.09,1010.78,1010.63,1010.64,1010.17,1010.8,1011.25,1011.5,1011.29,1010.6,1010.79,1011.19,0.55,0.41,0.54,0.53,0.42,0.55,0.55,1.25,0.79,1.72,1.99,1.77,1.55,1.79,0.79,1.06,0.83,0.51,0.96,1.88,1.2,1.06,2.68,5.24,5.94,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.458,7.304,4.435,8.996,4.113,6.33,5,5,4.784,9.833,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0
